 * Audi & Wapstra NPA595 (1995) 409:
 * M(Z,A) [MeV] = A*u + D(Z,A) where u is
  931.493835 MeV
 * B(Z,A) = Z*D(H) + N*D(n) - D(Z,A)
 *  Z    A      M(MeV)       D(MeV)       B(MeV)
   22   44   40948.1797    -37.54907    375.47546
   22   45   41878.2188    -39.00385    385.00159
   22   46   42804.5938    -44.12268    398.19177
   22   47   43735.2773    -44.93292    407.07336
   22   48   44663.2148    -48.48926    418.70105
   22   49   45594.6367    -48.56122    426.84436
   22   50   46523.2656    -51.42615    437.78064
   22   51   47456.4570    -49.72858    444.15442
   22   52   48388.2148    -49.46460    451.96179
   22   53   49322.3438    -46.82953    457.39807
   22   54   50255.0742    -45.59290    464.23279
   22   55   51190.4922    -41.66876    468.38000
   22   56   52124.7188    -38.93604    473.71863
   22   57   53061.6055    -33.54315    476.39709
   22   58   53995.8750    -30.76746    481.69275
   22   59   54932.9219    -25.21442    484.21106
   22   60   55867.9844    -21.64575    488.71375
   22   61   56805.4766    -15.64740    490.78674
   22   62   57740.9648    -11.65295    494.86365
   22   63   58678.9141     -5.19757    496.47961
   23   40   37270.0820     10.32861    294.52997
   23   41   38191.0430     -0.20428    313.13422
   23   42   39114.5703     -8.17078    329.17206
   23   43   40036.2109    -18.02399    347.09662
   23   44   40961.6133    -24.11548    361.25946
   23   45   41885.3398    -31.88275    377.09808
   23   46   42811.6445    -37.07190    390.35858
   23   47   43738.2109    -41.99933    403.35736
   23   48   44667.2305    -44.47363    413.90302
   23   49   45595.2422    -47.95575    425.45648
   23   50   46525.4688    -49.22302    434.79510
   23   51   47453.9844    -52.20123    445.84467
   23   52   48386.2383    -51.44116    453.15594
   23   53   49317.3242    -51.84906    461.63519
   23   54   50250.7773    -49.88977    467.74725
   23   55   51183.0117    -49.14923    475.07806
   23   56   52117.5742    -46.08057    480.08075
   23   57   53050.9570    -44.19159    486.26312
   23   58   53986.4336    -40.20886    490.35175
   23   59   54921.0703    -37.06598    495.28021
   23   60   55857.0547    -32.57544    498.86102
   23   61   56791.7617    -29.36224    503.71918
   23   62   57728.1953    -24.42249    506.85077
   23   63   58663.1992    -20.91241    511.41205
   23   64   59600.2070    -15.39844    513.96942
   23   65   60535.8477    -11.25165    517.89398
   24   42   39128.7305      5.98938    314.22949
   24   43   40052.1016     -2.13336    330.42358
   24   44   40972.2695    -13.45923    349.82080
   24   45   41898.2578    -18.96478    363.39771
   24   46   42819.2422    -29.47424    381.97852
   24   47   43745.6484    -34.56183    395.13745
   24   48   44668.8867    -42.81738    411.46436
   24   49   45597.8672    -45.33075    422.04907
   24   50   46524.4336    -50.25818    435.04785
   24   51   47454.7383    -51.44733    444.30835
   24   52   48382.2617    -55.41772    456.35010
   24   53   49313.8906    -55.28265    464.28638
   24   54   50243.7344    -56.93274    474.00781
   24   55   51177.0508    -55.11017    480.25659
   24   56   52108.3750    -55.27979    488.49756
   24   57   53042.6211    -52.52753    493.81665
   24   58   53974.8086    -51.83386    501.19434
   24   59   54910.2422    -47.89410    505.32593
   24   60   55843.1289    -46.50122    512.00439
   24   61   56778.9414    -42.18256    515.75708
   24   62   57712.2031    -40.41467    522.06055
   24   63   58648.5859    -35.52570    525.24292
   24   64   59582.4531    -33.15234    530.94092
   24   65   60519.3047    -27.79462    533.65454
   24   66   61453.7969    -24.79626    538.72754
   24   67   62391.0391    -19.04791    541.05054
   25   44   40992.1289      6.40015    329.17902
   25   45   41912.1094     -5.11322    348.76373
   25   46   42836.3477    -12.36877    364.09064
   25   47   43757.9492    -22.26105    382.05426
   25   48   44682.3828    -29.32129    397.18585
   25   49   45605.5820    -37.61591    413.55182
   25   50   46532.0664    -42.62537    426.63263
   25   51   47457.9453    -48.24030    440.31891
   25   52   48386.9727    -50.70679    450.85675
   25   53   49314.4883    -54.68500    462.90631
   25   54   50245.1094    -55.55774    471.85040
   25   55   51174.4492    -57.71173    482.07574
   25   56   52106.7422    -56.91260    489.34796
   25   57   53037.6641    -57.48456    497.99127
   25   58   53970.7383    -55.90417    504.48224
   25   59   54902.6562    -55.48004    512.12946
   25   60   55836.4531    -53.17700    517.89777
   25   61   56769.5664    -51.55756    524.34967
   25   62   57704.5781    -48.03967    528.90314
   25   63   58637.7617    -46.34991    535.28473
   25   64   59572.9883    -42.61719    539.62335
   25   65   60506.4258    -40.67352    545.75104
   25   66   61442.3398    -36.25330    549.40216
   25   67   62376.6836    -33.40338    554.62360
   25   68   63312.9844    -28.59644    557.88800
   25   69   64247.7734    -25.30121    562.66412
   26   45   41930.8047     13.58209    329.28601
   26   46   42849.4688      0.75232    350.18713
   26   47   43773.5859     -6.62433    365.63513
   26   48   44693.5430    -18.16113    385.24329
   26   49   45618.6172    -24.58075    399.73425
   26   50   46540.2188    -34.47302    417.69788
   26   51   47465.9648    -40.22076    431.51697
   26   52   48389.3477    -48.33179    447.69934
   26   53   49318.2305    -50.94281    458.38171
   26   54   50244.4141    -56.25305    471.76331
   26   55   51174.6836    -57.47736    481.05896
   26   56   52103.0469    -60.60791    492.26086
   26   57   53034.9688    -60.17987    499.90417
   26   58   53964.4922    -62.15027    509.94592
   26   59   54897.4727    -60.66364    516.53064
   26   60   55828.2188    -61.41138    525.34973
   26   61   56762.2031    -58.92084    530.93054
   26   62   57693.7188    -58.89905    538.98010
   26   63   58628.5664    -55.54523    543.69763
   26   64   59560.8320    -54.77344    550.99719
   26   65   60496.2227    -50.87665    555.17175
   26   66   61429.0156    -49.57751    561.94397
   26   67   62364.3984    -45.68854    566.12634
   26   68   63298.4492    -43.13159    571.64075
   26   69   64234.6758    -38.39886    574.97937
   26   70   65168.6641    -35.90442    580.55627
   26   71   66105.0625    -30.99982    583.72302
   26   72   67039.2578    -28.29834    589.09290
   27   47   43790.9141     10.70380    347.52460
   27   48   44713.3438      1.63965    364.66010
   27   49   45633.6211     -9.57684    383.94794
   27   50   46557.4961    -17.19568    399.63812
   27   51   47478.9102    -27.27545    417.78925
   27   52   48403.7617    -33.91772    432.50287
   27   53   49326.5312    -42.64203    449.29852
   27   54   50252.6562    -48.01086    462.73871
   27   55   51178.1328    -54.02814    476.82733
   27   56   52107.6133    -56.04150    486.91205
   27   57   53035.8047    -59.34393    498.28583
   27   58   53966.7969    -59.84558    506.85883
   27   59   54895.9062    -62.23004    517.31464
   27   60   55827.9844    -61.64575    524.80170
   27   61   56758.2266    -62.89740    534.12469
   27   62   57691.1875    -61.43030    540.72894
   27   63   58622.2734    -61.83820    549.20819
   27   64   59555.8125    -59.79297    555.23431
   27   65   60487.9297    -59.16962    562.68231
   27   66   61422.4766    -56.11658    567.70062
   27   67   62355.0234    -55.06354    574.71893
   27   68   63290.2266    -51.35425    579.08099
   27   69   64223.0703    -50.00433    585.80243
   27   70   65158.9219    -45.64661    589.51605
   27   71   66092.1953    -43.86700    595.80780
   27   72   67028.2578    -39.29834    599.31049
   27   73   67962.0156    -37.03436    605.11786
   27   74   68898.2969    -32.24695    608.40179
   27   75   69832.5391    -29.49860    613.72479
   28   48   44730.1016     18.39746    347.11987
   28   49   45652.1953      8.99738    364.59131
   28   50   46570.8984     -3.79333    385.45337
   28   51   47494.7461    -11.43951    401.17090
   28   52   48415.0273    -22.65210    420.45483
   28   53   49339.8047    -29.36859    435.24268
   28   54   50261.4570    -39.21008    453.15552
   28   55   51186.8281    -45.33282    467.34961
   28   56   52109.7500    -53.90479    483.99292
   28   57   53039.0664    -56.08221    494.24170
   28   58   53966.4180    -60.22449    506.45532
   28   59   54896.9805    -61.15582    515.45801
   28   60   55825.1562    -64.47388    526.84741
   28   61   56756.9023    -64.22162    534.66650
   28   62   57685.8711    -66.74670    545.26294
   28   63   58618.5977    -65.51398    552.10156
   28   64   59548.5078    -67.09766    561.75659
   28   65   60481.9727    -65.12665    567.85693
   28   66   61412.5859    -66.00720    576.80884
   28   67   62346.3477    -63.73932    582.61230
   28   68   63278.1172    -63.46362    590.40796
   28   69   64213.0938    -59.98090    594.99658
   28   70   65145.4180    -59.15051    602.23755
   28   71   66080.8594    -55.20294    606.36133
   28   72   67013.6172    -53.93896    613.16870
   28   73   67949.1875    -49.86249    617.16357
   28   74   68882.1719    -48.37195    623.74438
   28   75   69818.1406    -43.89703    627.34082
   28   76   70751.9219    -41.60962    633.12476
   28   77   71688.2734    -36.75189    636.33838
   28   78   72622.2188    -34.30042    641.95825
   29   52   48435.0547     -2.62476    399.64508
   29   53   49355.7148    -13.45844    418.55011
   29   54   50278.9727    -21.69446    434.85748
   29   55   51200.5352    -31.62579    452.86017
   29   56   52125.0547    -38.60010    467.90582
   29   57   53047.8398    -47.30878    484.68585
   29   58   53974.9805    -51.66199    497.11041
   29   59   54901.7812    -56.35504    509.87482
   29   60   55831.2891    -58.34106    519.93219
   29   61   56759.1406    -61.98334    531.64581
   29   62   57689.8203    -62.79749    540.53131
   29   63   58618.5312    -65.58038    551.38556
   29   64   59550.1797    -65.42578    559.30231
   29   65   60479.8359    -67.26337    569.21124
   29   66   61412.3359    -66.25720    576.27643
   29   67   62342.7656    -67.32135    585.41193
   29   68   63276.0156    -65.56519    591.72711
   29   69   64207.3359    -65.73871    599.97198
   29   70   65141.5977    -62.97083    605.27545
   29   71   66073.3516    -62.71075    613.08673
   29   72   67007.7734    -59.78271    618.23004
   29   73   67940.0625    -58.98749    625.50616
   29   74   68874.5391    -56.00476    630.59479
   29   75   69807.9219    -54.11578    636.77716
   29   76   70742.5547    -50.97681    641.70953
   29   77   71676.4531    -48.57220    647.37628
   29   78   72611.7656    -44.75354    651.62897
   29   79   73545.6875    -42.32550    657.27228
   29   80   74483.0547    -36.45215    659.47028
   30   54   50294.1016     -6.56555    418.94617
   30   55   51217.2383    -14.92267    435.37463
   30   56   52137.9297    -25.72510    454.24841
   30   57   53062.3477    -32.80096    469.39563
   30   58   53984.3438    -42.29871    486.96472
   30   59   54910.8750    -47.26129    499.99866
   30   60   55835.4414    -54.18872    514.99744
   30   61   56764.7773    -56.34662    525.22668
   30   62   57691.4453    -61.17249    538.12390
